,movieId,title,rating_count,rating_avg,imdbId,tmdbId,tags,posterUrl
307,349,Clear and Present Danger (1994),110,3.6,109444.0,9331.0,Death,NaN
308,350,"Client, The (1994)",57,3.4,109446.0,10731.0,marriage| cynical,NaN
309,351,"Corrina, Corrina (1994)",17,3.2,109484.0,10464.0,,NaN
310,352,Crooklyn (1994),2,2.5,109504.0,34152.0,,NaN
311,353,"Crow, The (1994)",64,3.6,109506.0,9495.0,,NaN
312,354,Cobb (1994),6,3.3,109450.0,29973.0,,NaN
313,355,"Flintstones, The (1994)",42,2.4,109813.0,888.0,,NaN
314,356,Forrest Gump (1994),329,4.2,109830.0,13.0,,https://image.tmdb.org/t/p/w1280/yE5d3BUhE8hCnkMUJOo1QDoOGNz.jpg
315,357,Four Weddings and a Funeral (1994),103,3.5,109831.0,712.0,,NaN
316,358,Higher Learning (1995),9,2.7,113305.0,16295.0,time travel,NaN
317,359,I Like It Like That (1994),1,3.0,110091.0,48992.0,Christmas,NaN
318,360,I Love Trouble (1994),8,2.7,110093.0,10879.0,prison| Stephen King| wrongful imprisonment| Morgan Freeman,NaN
319,361,It Could Happen to You (1994),17,3.1,110167.0,10660.0,,NaN
320,362,"Jungle Book, The (1994)",34,3.5,110213.0,10714.0,,NaN
321,363,"Wonderful, Horrible Life of Leni Riefenstahl, The (Macht der Bilder: Leni Riefenstahl, Die) (1993)",2,4.0,107472.0,41647.0,,NaN
322,364,"Lion King, The (1994)",172,3.9,110357.0,8587.0,,NaN
323,365,Little Buddha (1993),4,3.2,107426.0,1689.0,,NaN
324,366,"Wes Craven's New Nightmare (Nightmare on Elm Street Part 7: Freddy's Finale, A) (1994)",12,2.9,111686.0,11596.0,,NaN
325,367,"Mask, The (1994)",157,3.2,110475.0,854.0,,NaN
326,368,Maverick (1994),74,3.5,110478.0,9359.0,In Netflix queue,NaN
327,369,Mrs. Parker and the Vicious Circle (1994),2,4.0,110588.0,23333.0,,NaN
328,370,Naked Gun 33 1/3: The Final Insult (1994),58,3.1,110622.0,36593.0,,NaN
329,371,"Paper, The (1994)",21,3.3,110771.0,12280.0,Enterprise,NaN
330,372,Reality Bites (1994),21,2.8,110950.0,2788.0,,NaN
331,373,Red Rock West (1992),11,3.6,105226.0,10427.0,,NaN
332,374,Richie Rich (1994),25,2.2,110989.0,11011.0,,NaN
333,376,"River Wild, The (1994)",40,3.2,110997.0,8987.0,,NaN
334,377,Speed (1994),171,3.5,111257.0,1637.0,,NaN
335,378,Speechless (1994),7,2.8,111256.0,15128.0,,NaN
336,379,Timecop (1994),21,2.5,111438.0,8831.0,,NaN
337,380,True Lies (1994),178,3.5,111503.0,36955.0,mental illness,NaN
338,381,When a Man Loves a Woman (1994),11,3.8,111693.0,10449.0,serial killer,NaN
339,382,Wolf (1994),16,3.2,111742.0,10395.0,coma,NaN
340,383,Wyatt Earp (1994),21,3.1,111756.0,12160.0,,NaN
341,384,Bad Company (1995),2,3.2,112443.0,40480.0,,NaN
342,385,"Man of No Importance, A (1994)",1,4.0,110455.0,52038.0,Australia| weddings,NaN
343,386,S.F.W. (1994),1,3.0,111048.0,29444.0,,NaN
344,387,"Low Down Dirty Shame, A (1994)",4,2.4,110399.0,26352.0,,NaN
345,388,Boys Life (1995),2,3.0,112570.0,39953.0,cross dressing| men in drag| remade,NaN
346,389,"Colonel Chabert, Le (1994)",2,4.5,109454.0,41580.0,,NaN
347,390,Faster Pussycat! Kill! Kill! (1965),5,3.7,59170.0,315.0,,NaN
348,391,Jason's Lyric (1994),1,4.5,110186.0,22067.0,,NaN
349,393,Street Fighter (1994),10,2.5,111301.0,11667.0,Tom Clancy,NaN
350,405,Highlander III: The Sorcerer (a.k.a. Highlander: The Final Dimension) (1994),12,2.4,110027.0,8011.0,John Grisham,NaN
351,406,Federal Hill (1994),1,3.0,109785.0,171857.0,interracial romance,NaN
352,407,In the Mouth of Madness (1995),8,3.4,113409.0,2654.0,,NaN
353,408,8 Seconds (1994),2,3.0,109021.0,18069.0,,NaN
354,409,Above the Rim (1994),1,2.0,109035.0,19092.0,,NaN
355,410,Addams Family Values (1993),84,3.1,106220.0,2758.0,,NaN
356,412,"Age of Innocence, The (1993)",15,3.5,106226.0,10436.0,shrimp| Vietnam| bubba gump shrimp| lieutenant dan| stupid is as stupid does| bittersweet| emotional| heartwarming| touching,NaN
357,413,Airheads (1994),26,2.8,109068.0,13595.0,wedding,NaN
358,414,"Air Up There, The (1994)",6,2.3,109067.0,46094.0,,NaN
359,415,Another Stakeout (1993),16,2.5,106292.0,9409.0,,NaN
360,416,Bad Girls (1994),8,2.5,109198.0,11853.0,,NaN
361,417,Barcelona (1994),13,3.7,109219.0,16771.0,gambling,NaN
362,418,Being Human (1993),2,3.0,106379.0,46924.0,,NaN
363,419,"Beverly Hillbillies, The (1993)",20,2.7,106400.0,11041.0,Holocaust| In Netflix queue,NaN
364,420,Beverly Hills Cop III (1994),59,2.7,109254.0,306.0,Disney| Disney animated feature| Oscar (Best Music - Original Score)| soundtrack| Disney,NaN
365,421,Black Beauty (1994),12,3.2,109279.0,14522.0,,NaN
366,422,Blink (1994),5,3.2,109297.0,26203.0,,NaN
367,423,Blown Away (1994),10,2.9,109303.0,178.0,,NaN
368,424,Blue Chips (1994),3,1.8,109305.0,19819.0,,NaN
369,425,Blue Sky (1994),2,3.8,109306.0,57834.0,,NaN
370,426,Body Snatchers (1993),7,3.1,106452.0,4722.0,,NaN
371,427,Boxing Helena (1993),12,2.5,106471.0,18215.0,journalism,NaN
372,428,"Bronx Tale, A (1993)",18,3.7,106489.0,1607.0,,NaN
373,429,Cabin Boy (1994),6,2.0,109361.0,26391.0,,NaN
374,430,Calendar Girl (1993),2,3.8,106505.0,117553.0,,NaN
375,431,Carlito's Way (1993),42,3.7,106519.0,6075.0,,NaN
376,432,City Slickers II: The Legend of Curly's Gold (1994),55,2.6,109439.0,11310.0,,NaN
377,433,Clean Slate (1994),8,2.8,109443.0,18658.0,bus,NaN
378,434,Cliffhanger (1993),101,3.0,106582.0,9350.0,,NaN
379,435,Coneheads (1993),63,2.4,106598.0,9612.0,,NaN
380,436,Color of Night (1994),7,2.6,109456.0,2124.0,spies,NaN
381,437,Cops and Robbersons (1994),9,2.2,109480.0,26261.0,alcoholism,NaN
382,438,"Cowboy Way, The (1994)",7,2.7,109493.0,19176.0,,NaN
383,440,Dave (1993),76,3.5,106673.0,11566.0,,NaN
384,441,Dazed and Confused (1993),42,3.9,106677.0,9571.0,,NaN
385,442,Demolition Man (1993),81,3.1,106697.0,9739.0,,NaN
386,444,Even Cowgirls Get the Blues (1993),6,2.3,106834.0,34444.0,,NaN
387,445,Fatal Instinct (1993),12,3.0,106873.0,26141.0,,NaN
388,446,Farewell My Concubine (Ba wang bie ji) (1993),9,3.8,106332.0,10997.0,,NaN
389,448,Fearless (1993),8,3.6,106881.0,10443.0,,NaN
390,449,Fear of a Black Hat (1994),1,1.0,106880.0,20239.0,,NaN
391,450,With Honors (1994),7,3.0,111732.0,16297.0,,NaN
392,451,Flesh and Bone (1993),1,4.0,106926.0,18551.0,,NaN
393,452,Widows' Peak (1994),3,3.0,111712.0,25440.0,,NaN
394,453,For Love or Money (1993),5,2.8,106941.0,9024.0,,NaN
395,454,"Firm, The (1993)",101,3.5,106918.0,37233.0,,NaN
396,455,Free Willy (1993),37,2.4,106965.0,1634.0,,NaN
397,456,Fresh (1994),4,3.8,109842.0,13815.0,,NaN
398,457,"Fugitive, The (1993)",190,4.0,106977.0,5503.0,,NaN
399,458,Geronimo: An American Legend (1993),5,2.8,107004.0,35588.0,,NaN
400,459,"Getaway, The (1994)",6,2.2,109890.0,2087.0,,NaN
401,460,Getting Even with Dad (1994),3,2.7,109891.0,41579.0,,NaN
402,461,Go Fish (1994),4,2.8,109913.0,18620.0,,NaN
403,464,Hard Target (1993),10,2.9,107076.0,2019.0,,NaN
404,466,Hot Shots! Part Deux (1993),60,2.9,107144.0,9255.0,,NaN
405,467,Live Nude Girls (1995),1,5.0,113674.0,26271.0,,NaN
406,468,"Englishman Who Went Up a Hill But Came Down a Mountain, The (1995)",22,3.2,112966.0,10612.0,,NaN
407,469,"House of the Spirits, The (1993)",5,3.4,107151.0,2259.0,,NaN
408,470,House Party 3 (1994),1,1.0,110064.0,16097.0,,NaN
409,471,"Hudsucker Proxy, The (1994)",40,3.5,110074.0,11934.0,,NaN
410,472,I'll Do Anything (1994),6,2.6,110097.0,106143.0,black comedy| Christina Ricci| Christopher Lloyd| dark comedy| family| gothic,NaN
411,473,In the Army Now (1994),7,1.9,110123.0,12475.0,,NaN
412,474,In the Line of Fire (1993),70,3.7,107206.0,9386.0,Edith Wharton,NaN
413,475,In the Name of the Father (1993),25,4.3,107207.0,7984.0,Comedy,NaN
414,476,"Inkwell, The (1994)",1,1.0,110137.0,59930.0,,NaN
415,477,What's Love Got to Do with It? (1993),17,3.4,108551.0,15765.0,,NaN
416,478,Jimmy Hollywood (1994),1,2.5,110197.0,31643.0,,NaN
417,479,Judgment Night (1993),4,2.2,107286.0,6.0,,NaN
418,480,Jurassic Park (1993),238,3.8,107290.0,329.0,,NaN
419,481,Kalifornia (1993),19,3.2,107302.0,10909.0,,NaN
420,482,Killing Zoe (1994),8,3.6,110265.0,507.0,,NaN
421,484,Lassie (1994),2,3.0,110305.0,29918.0,horses,NaN
422,485,Last Action Hero (1993),53,2.9,107362.0,9593.0,,NaN
423,486,Life with Mikey (1993),3,3.0,107413.0,42580.0,,NaN
424,487,Lightning Jack (1994),4,2.5,110353.0,22317.0,,NaN
425,488,M. Butterfly (1993),1,3.0,107468.0,1413.0,mental illness| Oscar (Best Actress),NaN
426,489,Made in America (1993),11,2.9,107478.0,12121.0,,NaN
427,490,Malice (1993),12,3.0,107497.0,2246.0,,NaN
428,491,"Man Without a Face, The (1993)",17,3.3,107501.0,10502.0,,NaN
429,492,Manhattan Murder Mystery (1993),14,3.8,107507.0,10440.0,,NaN
430,493,Menace II Society (1993),12,3.7,107554.0,9516.0,,NaN
431,494,Executive Decision (1996),41,3.4,116253.0,2320.0,Al Pacino| gangster| mafia,NaN
432,495,In the Realm of the Senses (Ai no corrida) (1976),1,5.0,74102.0,5879.0,,NaN
433,496,What Happened Was... (1994),1,5.0,111689.0,83718.0,,NaN
434,497,Much Ado About Nothing (1993),43,3.8,107616.0,11971.0,,NaN
435,499,Mr. Wonderful (1993),2,2.5,107613.0,31911.0,,NaN
436,500,Mrs. Doubtfire (1993),144,3.4,107614.0,788.0,,NaN
437,501,Naked (1993),6,3.7,107653.0,21450.0,,NaN
438,502,"Next Karate Kid, The (1994)",15,2.4,110657.0,11231.0,,NaN
439,504,No Escape (1994),2,3.0,110678.0,10447.0,,NaN
440,505,North (1994),7,2.2,110687.0,31586.0,President,NaN
441,506,Orlando (1992),2,4.5,107756.0,9300.0,,NaN
442,507,"Perfect World, A (1993)",13,3.4,107808.0,9559.0,,NaN
443,508,Philadelphia (1993),66,3.6,107818.0,9800.0,,NaN
444,509,"Piano, The (1993)",61,3.5,107822.0,713.0,,NaN
445,510,Poetic Justice (1993),1,3.0,107840.0,8291.0,,NaN
446,511,"Program, The (1993)",2,3.0,107889.0,18133.0,,NaN
447,512,"Puppet Masters, The (1994)",4,3.0,111003.0,25557.0,,NaN
448,513,Radioland Murders (1994),4,3.4,110939.0,22588.0,,NaN
449,514,"Ref, The (1994)",18,3.4,110955.0,10872.0,,NaN
450,515,"Remains of the Day, The (1993)",24,3.6,107943.0,1245.0,,NaN
451,516,Renaissance Man (1994),18,3.1,110971.0,11858.0,,NaN
452,517,Rising Sun (1993),9,3.3,107969.0,7007.0,,NaN
453,518,"Road to Wellville, The (1994)",4,2.4,111001.0,10467.0,,NaN
454,519,RoboCop 3 (1993),21,2.4,107978.0,5550.0,John Grisham,NaN
455,520,Robin Hood: Men in Tights (1993),69,3.1,107977.0,8005.0,,NaN
456,521,Romeo Is Bleeding (1993),3,3.2,107983.0,2088.0,,NaN
457,522,Romper Stomper (1992),7,3.3,105275.0,10412.0,based on a TV show,NaN
458,523,Ruby in Paradise (1993),4,3.5,108000.0,47889.0,,NaN
459,524,Rudy (1993),34,3.5,108002.0,14534.0,,NaN
460,526,"Savage Nights (Nuits fauves, Les) (1992)",1,4.0,105032.0,41878.0,,NaN
461,527,Schindler's List (1993),220,4.2,108052.0,424.0,,https://image.tmdb.org/t/p/w1280/yPisjyLweCl1tbgwgtzBCNCBle.jpg
462,528,"Scout, The (1994)",3,2.3,111094.0,35233.0,,NaN
463,529,Searching for Bobby Fischer (1993),40,3.9,108065.0,14291.0,,NaN
464,531,"Secret Garden, The (1993)",24,3.2,108071.0,11236.0,,NaN
465,532,Serial Mom (1994),16,3.0,111127.0,11592.0,,NaN
466,533,"Shadow, The (1994)",18,2.9,111143.0,8850.0,,NaN
467,534,Shadowlands (1993),14,3.6,108101.0,10445.0,,NaN
468,535,Short Cuts (1993),15,3.3,108122.0,695.0,,NaN
469,536,"Simple Twist of Fate, A (1994)",3,3.3,111194.0,43535.0,,NaN
470,537,Sirens (1994),12,3.2,111201.0,12519.0,,NaN
471,538,Six Degrees of Separation (1993),12,3.6,108149.0,23210.0,hula hoop,NaN
472,539,Sleepless in Seattle (1993),106,3.5,108160.0,858.0,,NaN
473,540,Sliver (1993),18,2.7,108162.0,867.0,,NaN
474,541,Blade Runner (1982),124,4.1,83658.0,78.0,assassination,https://image.tmdb.org/t/p/w1280/63N9uy8nd9j7Eog2axPQ8lbr3Wj.jpg
475,542,Son in Law (1993),14,2.8,108186.0,13203.0,Ireland,NaN
476,543,So I Married an Axe Murderer (1993),41,3.3,108174.0,10442.0,,NaN
477,544,Striking Distance (1993),8,2.4,108238.0,11074.0,biopic,NaN
478,546,Super Mario Bros. (1993),21,2.0,108255.0,9607.0,,NaN
479,547,Surviving the Game (1994),2,3.2,111323.0,17585.0,,NaN
480,548,Terminal Velocity (1994),6,2.8,111400.0,9057.0,Dinosaur,NaN
481,549,Thirty-Two Short Films About Glenn Gould (1993),2,4.5,108328.0,20967.0,,NaN
482,550,Threesome (1994),5,3.4,111418.0,10635.0,,NaN
483,551,"Nightmare Before Christmas, The (1993)",93,3.6,107688.0,9479.0,,NaN
484,552,"Three Musketeers, The (1993)",61,3.3,108333.0,10057.0,,NaN
485,553,Tombstone (1993),65,3.8,108358.0,11969.0,,NaN
486,555,True Romance (1993),65,3.8,108399.0,319.0,,NaN
487,556,"War Room, The (1993)",6,3.3,108515.0,26408.0,,NaN
488,558,"Pagemaster, The (1994)",8,2.9,110763.0,15139.0,Japan| sexuality,NaN
489,562,Welcome to the Dollhouse (1995),23,3.5,114906.0,11446.0,,NaN
490,563,Germinal (1993),1,4.0,107002.0,51980.0,,NaN
491,564,Chasers (1994),2,1.5,109403.0,24405.0,,NaN
492,567,Kika (1993),3,2.0,107315.0,8223.0,,NaN
493,568,Bhaji on the Beach (1993),2,3.5,106408.0,14587.0,,NaN
494,569,Little Big League (1994),6,2.7,110363.0,31504.0,,NaN
495,573,"Ciao, Professore! (Io speriamo che me la cavo) (1992)",1,3.5,107225.0,23637.0,,NaN
496,574,Spanking the Monkey (1994),4,3.2,111252.0,17600.0,,NaN
497,575,"Little Rascals, The (1994)",16,2.7,110366.0,10897.0,Shakespeare,NaN
498,577,Andre (1994),4,2.1,109120.0,21352.0,,NaN
499,579,"Escort, The (Scorta, La) (1993)",1,3.0,108059.0,68806.0,,NaN
500,580,Princess Caraboo (1994),5,2.8,110892.0,37345.0,cross dressing| divorce| men in drag,NaN
501,581,"Celluloid Closet, The (1995)",4,4.0,112651.0,32562.0,,NaN
502,583,Dear Diary (Caro Diario) (1994),1,4.0,109382.0,25403.0,,NaN
503,585,"Brady Bunch Movie, The (1995)",36,2.7,112572.0,9066.0,,NaN
504,586,Home Alone (1990),116,3.0,99785.0,771.0,,NaN
505,587,Ghost (1990),115,3.4,99653.0,251.0,,NaN
506,588,Aladdin (1992),183,3.8,103639.0,812.0,,NaN
507,589,Terminator 2: Judgment Day (1991),224,4.0,103064.0,280.0,,NaN
508,590,Dances with Wolves (1990),164,3.8,99348.0,581.0,AIDs,NaN
509,592,Batman (1989),189,3.4,96895.0,268.0,,NaN
510,593,The Silence of the Lambs (1991),279,4.2,102926.0,274.0,,https://image.tmdb.org/t/p/w1280/qjAyTj2BSth1EQ89vNfo0JYVPFN.jpg
511,594,Snow White and the Seven Dwarfs (1937),77,3.6,29583.0,408.0,,NaN
512,595,Beauty and the Beast (1991),146,3.8,101414.0,10020.0,,NaN
513,596,Pinocchio (1940),60,3.5,32910.0,10895.0,radio| show business,NaN
514,597,Pretty Woman (1990),135,3.5,100405.0,114.0,,NaN
515,599,"Wild Bunch, The (1969)",11,3.8,65214.0,576.0,Butler| Housekeeper,NaN
516,600,Love and a .45 (1994),1,4.0,110395.0,15477.0,military,NaN
517,602,"Great Day in Harlem, A (1994)",1,4.0,109934.0,124472.0,,NaN
518,605,One Fine Day (1996),10,3.0,117247.0,7300.0,,NaN
519,606,Candyman: Farewell to the Flesh (1995),4,3.0,112625.0,10824.0,,NaN
520,608,Fargo (1996),181,4.1,116282.0,275.0,,https://image.tmdb.org/t/p/w1280/pyEkyYgtyjOX1R9EYyUcgbK1sTn.jpg
521,609,Homeward Bound II: Lost in San Francisco (1996),14,3.6,116552.0,25059.0,,NaN
522,610,Heavy Metal (1981),33,3.5,82509.0,11827.0,Australia| racism| violence,NaN
523,611,Hellraiser: Bloodline (1996),6,2.4,116514.0,8766.0,,NaN
524,612,"Pallbearer, The (1996)",6,2.5,117283.0,23570.0,football,NaN
525,613,Jane Eyre (1996),8,3.2,116684.0,47333.0,,NaN
526,615,Bread and Chocolate (Pane e cioccolata) (1973),1,3.0,70506.0,51242.0,,NaN
527,616,"Aristocats, The (1970)",45,3.4,65421.0,10112.0,moving| thought-provoking| Holocaust| based on a true story| biography| disturbing| holocaust,NaN
528,617,"Flower of My Secret, The (La flor de mi secreto) (1995)",3,2.8,113083.0,4307.0,,NaN
529,618,Two Much (1995),1,3.0,118001.0,46029.0,chess,NaN
530,619,Ed (1996),5,2.6,116165.0,32308.0,,NaN
531,626,"Thin Line Between Love and Hate, A (1996)",1,5.0,117891.0,28121.0,In Netflix queue,NaN
532,627,"Last Supper, The (1995)",6,3.3,113613.0,12520.0,,NaN
533,628,Primal Fear (1996),35,3.6,117381.0,1592.0,,NaN
534,631,All Dogs Go to Heaven 2 (1996),11,3.2,115509.0,19042.0,C.S. Lewis,NaN
535,632,Land and Freedom (Tierra y libertad) (1995),1,4.0,114671.0,38884.0,large cast,NaN
536,633,Denise Calls Up (1995),1,5.0,112844.0,47449.0,,NaN
537,634,Theodore Rex (1995),4,2.2,114658.0,36259.0,,NaN
538,635,"Family Thing, A (1996)",2,3.0,116275.0,41852.0,race,NaN
539,636,Frisk (1995),1,3.0,113122.0,40926.0,Empire State Building,NaN
540,637,Sgt. Bilko (1996),33,3.0,117608.0,9099.0,bad,NaN
541,638,Jack and Sarah (1995),1,3.0,113448.0,2021.0,sci-fi| robots| androids| artificial intelligence| atmospheric| cyberpunk| future| mindfuck| Philip K. Dick| atmospheric| dreamlike| existentialism| philosophical,NaN
542,639,Girl 6 (1996),4,3.0,116414.0,61752.0,,NaN
543,640,Diabolique (1996),11,2.7,116095.0,10988.0,beat poetry,NaN
544,645,Nelly & Monsieur Arnaud (1995),2,3.5,113947.0,12652.0,,NaN
545,647,Courage Under Fire (1996),29,3.3,115956.0,10684.0,,NaN
546,648,Mission: Impossible (1996),162,3.5,117060.0,954.0,,NaN
547,649,Cold Fever (Á köldum klaka) (1995),1,3.0,109028.0,68445.0,,NaN
548,650,Moll Flanders (1996),4,3.0,117071.0,18989.0,,NaN
549,653,Dragonheart (1996),65,3.1,116136.0,8840.0,,NaN
550,656,Eddie (1996),5,3.0,116168.0,11107.0,,NaN
551,661,James and the Giant Peach (1996),49,3.4,116683.0,10539.0,Christmas| Halloween,NaN
552,662,Fear (1996),7,3.3,116287.0,10543.0,knights,NaN
553,663,Kids in the Hall: Brain Candy (1996),12,3.3,116768.0,18414.0,,NaN
554,665,Underground (1995),3,4.3,114787.0,11902.0,,NaN
555,667,Bloodsport 2 (a.k.a. Bloodsport II: The Next Kumite) (1996),8,2.8,112536.0,25087.0,,NaN
556,668,Song of the Little Road (Pather Panchali) (1955),2,4.2,48473.0,5801.0,politics,NaN
557,670,"World of Apu, The (Apur Sansar) (1959)",2,4.8,52572.0,896.0,,NaN
558,671,Mystery Science Theater 3000: The Movie (1996),36,3.5,117128.0,3065.0,,NaN
559,673,Space Jam (1996),53,2.7,117705.0,2300.0,,NaN
560,674,Barbarella (1968),9,3.2,62711.0,8069.0,,NaN
561,678,Some Folks Call It a Sling Blade (1993),9,3.8,108181.0,27768.0,,NaN
562,679,"Run of the Country, The (1995)",1,4.0,114307.0,221917.0,adolescence,NaN
563,680,"Alphaville (Alphaville, une étrange aventure de Lemmy Caution) (1965)",4,4.1,58898.0,8072.0,,NaN
564,685,It's My Party (1996),2,4.0,113443.0,33245.0,,NaN
565,688,Operation Dumbo Drop (1995),9,2.3,114048.0,27281.0,,NaN
566,691,Mrs. Winterbourne (1996),3,3.3,117104.0,40001.0,,NaN
567,692,Solo (1996),4,2.0,117688.0,29621.0,,NaN
568,694,"Substitute, The (1996)",11,3.0,117774.0,20762.0,,NaN
569,695,True Crime (1996),2,4.0,114736.0,37144.0,,NaN
570,697,Feeling Minnesota (1996),5,2.7,116289.0,12656.0,,NaN
571,698,Delta of Venus (1995),1,1.0,109593.0,38867.0,,NaN
572,700,Angus (1995),7,3.2,112368.0,25969.0,,NaN
573,703,Boys (1996),2,2.0,115742.0,43634.0,,NaN
574,704,"Quest, The (1996)",7,2.6,117420.0,9103.0,,NaN
575,706,Sunset Park (1996),1,3.0,117784.0,29649.0,,NaN
576,707,Mulholland Falls (1996),21,2.9,117107.0,10990.0,,NaN
577,708,"Truth About Cats & Dogs, The (1996)",58,3.4,117979.0,8866.0,,NaN
578,709,Oliver & Company (1988),11,3.1,95776.0,12233.0,,NaN
579,710,Celtic Pride (1996),8,2.6,115851.0,23449.0,,NaN
580,711,Flipper (1996),10,3.0,116322.0,36355.0,,NaN
581,714,Dead Man (1995),15,4.0,112817.0,922.0,,NaN
582,715,"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",3,3.7,113362.0,11876.0,,NaN
583,718,"Visitors, The (Visiteurs, Les) (1993)",4,4.1,108500.0,11687.0,,NaN
584,719,Multiplicity (1996),35,2.8,117108.0,9304.0,,NaN
585,720,Wallace & Gromit: The Best of Aardman Animation (1996),27,4.1,118114.0,503475.0,,NaN
586,722,"Haunted World of Edward D. Wood Jr., The (1996)",1,4.0,113270.0,73183.0,christmas,NaN
587,724,"Craft, The (1996)",31,3.0,115963.0,9100.0,overrated,NaN
588,725,"Great White Hype, The (1996)",5,2.5,116448.0,20759.0,Disney,NaN
589,726,Last Dance (1996),1,3.0,116827.0,46063.0,apocalypse| Arnold Schwarzenegger| nuclear war| sci-fi| Suspense| time travel| robots| Scifi masterpiece,NaN
590,728,Cold Comfort Farm (1995),10,3.5,112701.0,32513.0,American Indians| Native Americans,NaN
591,731,Heaven's Prisoners (1996),3,3.3,116508.0,36915.0,,NaN
592,733,"Rock, The (1996)",121,3.6,117500.0,9802.0,superhero,NaN
593,735,Cemetery Man (Dellamorte Dellamore) (1994),7,3.9,109592.0,21588.0,Hannibal Lector| disturbing| drama| gothic| psychology| suspense,NaN
594,736,Twister (1996),123,3.3,117998.0,664.0,Disney,NaN
595,737,Barb Wire (1996),20,2.6,115624.0,11867.0,Disney,NaN
596,741,Ghost in the Shell (Kôkaku kidôtai) (1995),27,4.1,113568.0,9323.0,Disney,NaN
597,742,Thinner (1996),11,2.8,117894.0,10280.0,prostitution,NaN
598,743,Spy Hard (1996),29,2.5,117723.0,10535.0,,NaN
599,745,Wallace & Gromit: A Close Shave (1995),48,3.9,112691.0,532.0,,NaN
600,747,"Stupids, The (1996)",3,3.3,117768.0,16299.0,,NaN
601,748,"Arrival, The (1996)",22,3.1,115571.0,10547.0,,NaN
602,750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),97,4.3,57012.0,935.0,,NaN
603,757,Ashes of Time (Dung che sai duk) (1994),1,4.0,109688.0,40751.0,,NaN
604,759,Maya Lin: A Strong Clear Vision (1994),2,3.5,110480.0,85778.0,,NaN
605,760,Stalingrad (1993),2,4.2,108211.0,11101.0,,NaN
606,761,"Phantom, The (1996)",19,2.8,117331.0,9826.0,,NaN
607,762,Striptease (1996),41,2.4,117765.0,9879.0,,NaN
608,764,Heavy (1995),2,3.5,113280.0,22621.0,based on a true story| dark comedy| KIDNAPPING| Steve Buscemi| Coen Brothers,NaN
609,765,Jack (1996),19,3.2,116669.0,7095.0,,NaN
610,766,I Shot Andy Warhol (1996),4,3.5,116594.0,26890.0,,NaN
611,773,Touki Bouki (1973),1,3.5,70820.0,77771.0,,NaN
612,775,Spirits of the Dead (1968),1,3.0,63715.0,41225.0,,NaN
613,778,Trainspotting (1996),102,4.0,117951.0,627.0,,NaN
614,779,'Til There Was You (1997),2,4.0,118523.0,32872.0,,NaN
